RACE_TRACK,RACE_DATE,POS,DRIVER,CAR,MANUFACTURER,LAPS,START,LED,PTS,BONUS,PENALTY
Darlington,2023-09-03 00:00:00,10,Erik Jones,43,Chevrolet,367,20,0,35,0,8
Darlington,2023-09-03 00:00:00,11,Kyle Busch,8,Chevrolet,367,11,0,31,0,5
Darlington,2023-09-03 00:00:00,12,Joey Logano,22,Ford,367,6,0,25,0,0
Darlington,2023-09-03 00:00:00,13,AJ Allmendinger,16,Chevrolet,367,16,0,24,0,0
Darlington,2023-09-03 00:00:00,14,Aric Almirola,10,Ford,367,10,0,24,0,1
Darlington,2023-09-03 00:00:00,15,Chase Briscoe,14,Ford,367,12,0,22,0,0
Darlington,2023-09-03 00:00:00,16,Ricky Stenhouse Jr.,47,Chevrolet,367,25,0,22,0,1
Darlington,2023-09-03 00:00:00,17,Carson Hocevar,42,Chevrolet,367,15,0,0,0,0
Darlington,2023-09-03 00:00:00,18,Martin Truex Jr.,19,Toyota,367,31,0,19,0,0
Darlington,2023-09-03 00:00:00,19,Kevin Harvick,4,Ford,367,7,1,25,0,7
Darlington,2023-09-03 00:00:00,20,Austin Dillon,3,Chevrolet,367,28,0,20,0,3
Darlington,2023-09-03 00:00:00,21,Ty Gibbs,54,Toyota,367,17,0,16,0,0
Darlington,2023-09-03 00:00:00,22,Corey LaJoie,7,Chevrolet,367,22,3,15,0,0
Darlington,2023-09-03 00:00:00,23,Christopher Bell,20,Toyota,366,1,40,17,0,3
Darlington,2023-09-03 00:00:00,24,Justin Haley,31,Chevrolet,366,29,0,13,0,0
Darlington,2023-09-03 00:00:00,25,Denny Hamlin,11,Toyota,366,2,177,32,0,20
Darlington,2023-09-03 00:00:00,26,Todd Gilliland,38,Ford,366,30,0,11,0,0
Darlington,2023-09-03 00:00:00,27,Ryan Newman,51,Ford,365,35,0,10,0,0
Darlington,2023-09-03 00:00:00,28,Ryan Preece,41,Ford,364,34,0,9,0,0
Darlington,2023-09-03 00:00:00,29,Ty Dillon,77,Chevrolet,364,26,0,8,0,0
Darlington,2023-09-03 00:00:00,30,J.J. Yeley,15,Ford,362,33,1,0,0,0
Darlington,2023-09-03 00:00:00,31,Austin Cindric,2,Ford,361,14,0,6,0,0
Darlington,2023-09-03 00:00:00,32,Michael McDowell,34,Ford,329,9,0,5,0,0
Darlington,2023-09-03 00:00:00,33,Alex Bowman,48,Chevrolet,322,24,0,4,0,0
Darlington,2023-09-03 00:00:00,34,Daniel Suarez,99,Chevrolet,320,21,0,3,0,0
Darlington,2023-09-03 00:00:00,35,Harrison Burton,21,Ford,318,32,0,2,0,0
Darlington,2023-09-03 00:00:00,36,B.J. McLeod,78,Chevrolet,210,36,0,1,0,0
Darlington,2022-09-04 00:00:00,1,Erik Jones,43,Chevrolet,367,15,23,45,0,5
Darlington,2022-09-04 00:00:00,2,Denny Hamlin,11,Toyota,367,11,6,44,0,9
Darlington,2022-09-04 00:00:00,3,Tyler Reddick,8,Chevrolet,367,4,0,38,0,4
Darlington,2022-09-04 00:00:00,4,Joey Logano,22,Ford,367,1,64,40,0,7
Darlington,2022-09-04 00:00:00,5,Christopher Bell,20,Toyota,367,2,0,44,0,12
Darlington,2022-09-04 00:00:00,6,Michael McDowell,34,Ford,367,10,0,32,0,1
Darlington,2022-09-04 00:00:00,7,Brad Keselowski,6,Ford,367,25,11,30,0,0
Darlington,2022-09-04 00:00:00,8,William Byron,24,Chevrolet,367,3,50,45,0,16
Darlington,2022-09-04 00:00:00,9,Bubba Wallace,45,Toyota,367,8,4,29,0,1
Darlington,2022-09-04 00:00:00,10,Alex Bowman,48,Chevrolet,367,16,0,31,0,4
Darlington,2022-09-04 00:00:00,11,Aric Almirola,10,Ford,367,22,0,26,0,0
Darlington,2022-09-04 00:00:00,12,Kyle Larson,5,Chevrolet,367,7,0,25,0,0
Darlington,2022-09-04 00:00:00,13,Ryan Blaney,12,Ford,367,9,0,34,0,10
Darlington,2022-09-04 00:00:00,14,Cole Custer,41,Ford,367,30,0,23,0,0
Darlington,2022-09-04 00:00:00,15,Ty Gibbs,23,Toyota,367,21,0,0,0,0
Darlington,2022-09-04 00:00:00,16,Austin Cindric,2,Ford,367,6,0,21,0,0
Darlington,2022-09-04 00:00:00,17,Austin Dillon,3,Chevrolet,367,13,0,20,0,0
Darlington,2022-09-04 00:00:00,18,Daniel Suarez,99,Chevrolet,367,36,0,22,0,3
Darlington,2022-09-04 00:00:00,19,Justin Haley,31,Chevrolet,366,14,0,18,0,0
Darlington,2022-09-04 00:00:00,20,Ross Chastain,1,Chevrolet,366,12,1,22,0,5
Darlington,2022-09-04 00:00:00,21,Harrison Burton,21,Ford,366,28,0,16,0,0
Darlington,2022-09-04 00:00:00,22,Ty Dillon,42,Chevrolet,366,29,0,15,0,0
Darlington,2022-09-04 00:00:00,23,Daniel Hemric,16,Chevrolet,365,24,0,0,0,0
Darlington,2022-09-04 00:00:00,24,Corey LaJoie,7,Chevrolet,365,34,4,13,0,0
Darlington,2022-09-04 00:00:00,25,Landon Cassill,77,Chevrolet,365,26,1,0,0,0
Darlington,2022-09-04 00:00:00,26,Chris Buescher,17,Ford,365,27,0,11,0,0
Darlington,2022-09-04 00:00:00,27,Chase Briscoe,14,Ford,363,19,0,10,0,0
Darlington,2022-09-04 00:00:00,28,Todd Gilliland,38,Ford,363,31,0,9,0,0
Darlington,2022-09-04 00:00:00,29,B.J. McLeod,78,Ford,361,35,0,0,0,0
Darlington,2022-09-04 00:00:00,30,Kyle Busch,18,Toyota,345,5,155,25,0,18
Darlington,2022-09-04 00:00:00,31,Martin Truex Jr.,19,Toyota,336,17,48,21,0,15
Darlington,2022-09-04 00:00:00,32,Cody Ware,51,Ford,331,32,0,5,0,0
Darlington,2022-09-04 00:00:00,33,Kevin Harvick,4,Ford,274,18,0,4,0,0
Darlington,2022-09-04 00:00:00,34,J.J. Yeley,15,Ford,236,33,0,0,0,0
Darlington,2022-09-04 00:00:00,35,Ricky Stenhouse Jr.,47,Chevrolet,164,20,0,2,0,0
Darlington,2022-09-04 00:00:00,36,Chase Elliott,9,Chevrolet,113,23,0,1,0,0
Darlington,2021-09-05 00:00:00,1,Denny Hamlin,11,Toyota,367,2,146,57,0,17
Darlington,2021-09-05 00:00:00,2,Kyle Larson,5,Chevrolet,367,6,156,54,0,19
Darlington,2021-09-05 00:00:00,3,Ross Chastain,42,Chevrolet,367,23,1,44,0,10
Darlington,2021-09-05 00:00:00,4,Martin Truex Jr.,19,Toyota,367,10,1,38,0,5
Darlington,2021-09-05 00:00:00,5,Kevin Harvick,4,Ford,367,9,20,44,0,12
Darlington,2021-09-05 00:00:00,6,Kurt Busch,1,Chevrolet,367,3,13,44,0,13
Darlington,2021-09-05 00:00:00,7,Brad Keselowski,2,Ford,367,16,0,30,0,0
Darlington,2021-09-05 00:00:00,8,Joey Logano,22,Ford,367,11,0,34,0,5
Darlington,2021-09-05 00:00:00,9,Chris Buescher,17,Ford,367,34,0,28,0,0
Darlington,2021-09-05 00:00:00,10,Austin Dillon,3,Chevrolet,367,21,0,27,0,0
Darlington,2021-09-05 00:00:00,11,Cole Custer,41,Ford,367,31,0,26,0,0
Darlington,2021-09-05 00:00:00,12,Ryan Preece,37,Chevrolet,367,18,0,25,0,0
Darlington,2021-09-05 00:00:00,13,Daniel Suarez,99,Chevrolet,367,26,0,24,0,0
Darlington,2021-09-05 00:00:00,14,Ryan Newman,6,Ford,367,19,0,23,0,0
Darlington,2021-09-05 00:00:00,15,Corey LaJoie,7,Chevrolet,367,25,0,23,0,1
Darlington,2021-09-05 00:00:00,16,Aric Almirola,10,Ford,366,8,0,24,0,3
Darlington,2021-09-05 00:00:00,17,Ricky Stenhouse Jr.,47,Chevrolet,366,29,0,20,0,0
Darlington,2021-09-05 00:00:00,18,Tyler Reddick,8,Chevrolet,366,7,0,23,0,4
Darlington,2021-09-05 00:00:00,19,Chase Briscoe,14,Ford,366,24,0,18,0,0
Darlington,2021-09-05 00:00:00,20,Christopher Bell,20,Toyota,366,13,10,26,0,9
Darlington,2021-09-05 00:00:00,21,Bubba Wallace,23,Toyota,366,17,0,16,0,0
Darlington,2021-09-05 00:00:00,22,Ryan Blaney,12,Ford,366,1,17,24,0,9
Darlington,2021-09-05 00:00:00,23,Matt DiBenedetto,21,Ford,365,30,0,14,0,0
Darlington,2021-09-05 00:00:00,24,Anthony Alfredo,38,Ford,364,32,0,13,0,0
Darlington,2021-09-05 00:00:00,25,Justin Haley,77,Chevrolet,364,20,0,0,0,0
Darlington,2021-09-05 00:00:00,26,Alex Bowman,48,Chevrolet,363,5,0,11,0,0
Darlington,2021-09-05 00:00:00,27,B.J. McLeod,78,Ford,359,27,0,0,0,0
Darlington,2021-09-05 00:00:00,28,Josh Bilicki,52,Ford,359,28,0,9,0,0
Darlington,2021-09-05 00:00:00,29,Joey Gase,15,Chevrolet,357,35,1,0,0,0
Darlington,2021-09-05 00:00:00,30,Quin Houff,00,Chevrolet,355,37,0,7,0,0
Darlington,2021-09-05 00:00:00,31,Chase Elliott,9,Chevrolet,327,4,0,9,0,3
Darlington,2021-09-05 00:00:00,32,Erik Jones,43,Chevrolet,264,22,2,5,0,0
Darlington,2021-09-05 00:00:00,33,Cody Ware,51,Chevrolet,209,33,0,0,0,0
Darlington,2021-09-05 00:00:00,34,William Byron,24,Chevrolet,199,14,0,3,0,0
Darlington,2021-09-05 00:00:00,35,Kyle Busch,18,Toyota,125,12,0,2,0,0
Darlington,2021-09-05 00:00:00,36,James Davison,53,Chevrolet,50,36,0,1,0,0
Darlington,2021-09-05 00:00:00,37,Michael McDowell,34,Ford,30,15,0,1,0,0
Daytona 500,2021-02-14 00:00:00,1,Michael McDowell,34,Ford,200,17,1,46,0,6
Daytona 500,2021-02-14 00:00:00,2,Chase Elliott,9,Chevrolet,200,12,3,48,0,13
Daytona 500,2021-02-14 00:00:00,3,Austin Dillon,3,Chevrolet,200,4,7,58,0,24
Daytona 500,2021-02-14 00:00:00,4,Kevin Harvick,4,Ford,200,8,17,50,0,17
Daytona 500,2021-02-14 00:00:00,5,Denny Hamlin,11,Toyota,200,25,98,52,0,20
Daytona 500,2021-02-14 00:00:00,6,Ryan Preece,37,Chevrolet,200,11,0,46,0,15
Daytona 500,2021-02-14 00:00:00,7,Ross Chastain,42,Chevrolet,200,34,0,32,0,2
Daytona 500,2021-02-14 00:00:00,8,Jamie McMurray,77,Chevrolet,200,19,0,30,0,1
Daytona 500,2021-02-14 00:00:00,9,Corey LaJoie,7,Chevrolet,200,16,0,32,0,4
Daytona 500,2021-02-14 00:00:00,10,Kyle Larson,5,Chevrolet,200,13,1,41,0,14
Daytona 500,2021-02-14 00:00:00,11,Cole Custer,41,Ford,200,27,1,27,0,1
Daytona 500,2021-02-14 00:00:00,12,Joey Logano,22,Ford,199,9,26,40,0,15
Daytona 500,2021-02-14 00:00:00,13,Brad Keselowski,2,Ford,199,24,0,25,0,1
Daytona 500,2021-02-14 00:00:00,14,Kyle Busch,18,Toyota,199,10,0,32,0,9
Daytona 500,2021-02-14 00:00:00,15,Austin Cindric,33,Ford,199,39,2,0,0,0
Daytona 500,2021-02-14 00:00:00,16,Christopher Bell,20,Toyota,199,5,32,35,0,14
Daytona 500,2021-02-14 00:00:00,17,Bubba Wallace,23,Toyota,198,6,1,41,0,21
Daytona 500,2021-02-14 00:00:00,18,Ricky Stenhouse Jr.,47,Chevrolet,198,21,0,19,0,0
Daytona 500,2021-02-14 00:00:00,19,Chase Briscoe,14,Ford,197,30,0,18,0,0
Daytona 500,2021-02-14 00:00:00,20,Joey Gase,53,Chevrolet,196,28,0,17,0,0
Daytona 500,2021-02-14 00:00:00,21,Cody Ware,51,Chevrolet,196,35,0,16,0,0
Daytona 500,2021-02-14 00:00:00,22,Kurt Busch,1,Chevrolet,195,20,0,17,0,2
Daytona 500,2021-02-14 00:00:00,23,B.J. McLeod,78,Ford,195,38,0,0,0,0
Daytona 500,2021-02-14 00:00:00,24,Josh Bilicki,52,Ford,194,37,0,13,0,0
Daytona 500,2021-02-14 00:00:00,25,Martin Truex Jr.,19,Toyota,193,26,0,12,0,0
Daytona 500,2021-02-14 00:00:00,26,William Byron,24,Chevrolet,191,2,0,11,0,0
Daytona 500,2021-02-14 00:00:00,27,Tyler Reddick,8,Chevrolet,188,29,0,10,0,0
Daytona 500,2021-02-14 00:00:00,28,Kaz Grala,16,Chevrolet,115,40,10,9,0,0
Daytona 500,2021-02-14 00:00:00,29,Quin Houff,00,Chevrolet,37,33,0,8,0,0
Daytona 500,2021-02-14 00:00:00,30,Ryan Blaney,12,Ford,14,14,0,12,0,5
Daytona 500,2021-02-14 00:00:00,31,Chris Buescher,17,Ford,14,22,0,7,0,1
Daytona 500,2021-02-14 00:00:00,32,Anthony Alfredo,38,Ford,14,36,0,5,0,0
Daytona 500,2021-02-14 00:00:00,33,Matt DiBenedetto,21,Ford,14,23,0,4,0,0
Daytona 500,2021-02-14 00:00:00,34,Aric Almirola,10,Ford,13,3,0,13,0,10
Daytona 500,2021-02-14 00:00:00,35,Alex Bowman,48,Chevrolet,13,1,1,2,0,0
Daytona 500,2021-02-14 00:00:00,36,Daniel Suarez,99,Chevrolet,13,15,0,4,0,3
Daytona 500,2021-02-14 00:00:00,37,David Ragan,36,Ford,13,18,0,4,0,3
Daytona 500,2021-02-14 00:00:00,38,Ryan Newman,6,Ford,13,7,0,9,0,8
Daytona 500,2021-02-14 00:00:00,39,Erik Jones,43,Chevrolet,13,31,0,1,0,0
Daytona 500,2021-02-14 00:00:00,40,Derrike Cope,15,Chevrolet,3,32,0,1,0,0
Daytona 500,2023-02-19 00:00:00,1,Ricky Stenhouse Jr.,47,Chevrolet,212,31,10,47,0,7
Daytona 500,2023-02-19 00:00:00,2,Joey Logano,22,Ford,212,3,12,52,0,17
Daytona 500,2023-02-19 00:00:00,3,Christopher Bell,20,Toyota,212,5,20,44,0,10
Daytona 500,2023-02-19 00:00:00,4,Chris Buescher,17,Ford,212,9,32,50,0,17
Daytona 500,2023-02-19 00:00:00,5,Alex Bowman,48,Chevrolet,212,1,12,41,0,9
Daytona 500,2023-02-19 00:00:00,6,AJ Allmendinger,16,Chevrolet,212,29,1,34,0,3
Daytona 500,2023-02-19 00:00:00,7,Daniel Suarez,99,Chevrolet,212,24,3,30,0,0
Daytona 500,2023-02-19 00:00:00,8,Ryan Blaney,12,Ford,212,7,1,37,0,8
Daytona 500,2023-02-19 00:00:00,9,Ross Chastain,1,Chevrolet,212,23,6,38,0,10
Daytona 500,2023-02-19 00:00:00,10,Riley Herbst,15,Ford,212,38,0,0,0,0
Daytona 500,2023-02-19 00:00:00,11,Travis Pastrana,67,Toyota,212,40,1,26,0,0
Daytona 500,2023-02-19 00:00:00,12,Kevin Harvick,4,Ford,212,13,1,37,0,12
Daytona 500,2023-02-19 00:00:00,13,Zane Smith,36,Ford,212,17,0,0,0,0
Daytona 500,2023-02-19 00:00:00,14,Cody Ware,51,Ford,212,35,0,23,0,0
Daytona 500,2023-02-19 00:00:00,15,Corey LaJoie,7,Chevrolet,212,12,0,27,0,5
Daytona 500,2023-02-19 00:00:00,16,Martin Truex Jr.,19,Toyota,212,16,13,26,0,5
Daytona 500,2023-02-19 00:00:00,17,Denny Hamlin,11,Toyota,212,18,6,22,0,2
Daytona 500,2023-02-19 00:00:00,18,Kyle Larson,5,Chevrolet,212,2,6,25,0,6
Daytona 500,2023-02-19 00:00:00,19,Kyle Busch,8,Chevrolet,212,36,6,18,0,0
Daytona 500,2023-02-19 00:00:00,20,Bubba Wallace,23,Toyota,212,15,5,21,0,4
Daytona 500,2023-02-19 00:00:00,21,Aric Almirola,10,Ford,212,4,16,29,0,13
Daytona 500,2023-02-19 00:00:00,22,Brad Keselowski,6,Ford,212,10,42,32,0,17
Daytona 500,2023-02-19 00:00:00,23,Austin Cindric,2,Ford,210,6,0,29,0,15
Daytona 500,2023-02-19 00:00:00,24,Noah Gragson,42,Chevrolet,210,22,0,13,0,0
Daytona 500,2023-02-19 00:00:00,25,Ty Gibbs,54,Toyota,210,33,0,17,0,5
Daytona 500,2023-02-19 00:00:00,26,Harrison Burton,21,Ford,210,19,9,13,0,2
Daytona 500,2023-02-19 00:00:00,27,Todd Gilliland,38,Ford,208,14,0,15,0,5
Daytona 500,2023-02-19 00:00:00,28,Michael McDowell,34,Ford,208,11,0,21,0,12
Daytona 500,2023-02-19 00:00:00,29,Conor Daly,50,Chevrolet,206,34,0,0,0,0
Daytona 500,2023-02-19 00:00:00,30,B.J. McLeod,78,Chevrolet,204,32,0,7,0,0
Daytona 500,2023-02-19 00:00:00,31,Jimmie Johnson,84,Chevrolet,203,39,0,10,0,4
Daytona 500,2023-02-19 00:00:00,31,Chandler Smith,13,Chevrolet,140,42,0,0,0,0
Daytona 500,2023-02-19 00:00:00,32,Justin Haley,31,Chevrolet,203,28,0,5,0,0
Daytona 500,2023-02-19 00:00:00,33,Austin Dillon,3,Chevrolet,202,27,0,4,0,0
Daytona 500,2023-02-19 00:00:00,34,William Byron,24,Chevrolet,202,21,0,12,0,9
Daytona 500,2023-02-19 00:00:00,35,Chase Briscoe,14,Ford,182,30,5,2,0,0
Daytona 500,2023-02-19 00:00:00,36,Ryan Preece,41,Ford,181,20,4,11,0,10
Daytona 500,2023-02-19 00:00:00,37,Erik Jones,43,Chevrolet,118,25,0,1,0,0
Daytona 500,2023-02-19 00:00:00,38,Chase Elliott,9,Chevrolet,118,8,0,9,0,8
Daytona 500,2023-02-19 00:00:00,39,Tyler Reddick,45,Toyota,117,26,0,1,0,0
Daytona 500,2023-02-19 00:00:00,40,Ty Dillon,77,Chevrolet,26,37,0,1,0,0
Daytona International Speedway,2020-08-29 00:00:00,1,William Byron,24,Chevrolet,164,6,24,44,0,4
Daytona International Speedway,2020-08-29 00:00:00,2,Chase Elliott,9,Chevrolet,164,27,0,35,0,0
Daytona International Speedway,2020-08-29 00:00:00,3,Denny Hamlin,11,Toyota,164,10,9,36,0,2
Daytona International Speedway,2020-08-29 00:00:00,4,Martin Truex Jr.,19,Toyota,164,2,14,42,0,9
Daytona International Speedway,2020-08-29 00:00:00,5,Bubba Wallace,43,Chevrolet,164,21,0,32,0,0
Daytona International Speedway,2020-08-29 00:00:00,6,Ryan Blaney,12,Ford,164,9,1,40,0,9
Daytona International Speedway,2020-08-29 00:00:00,7,Alex Bowman,5,Chevrolet,164,8,1,30,0,0
Daytona International Speedway,2020-08-29 00:00:00,8,Brendan Gaughan,62,Chevrolet,164,40,0,29,0,0
Daytona International Speedway,2020-08-29 00:00:00,9,Chris Buescher,17,Ford,164,17,0,28,0,0
Daytona International Speedway,2020-08-29 00:00:00,10,Brad Keselowski,2,Ford,164,4,1,32,0,5
Daytona International Speedway,2020-08-29 00:00:00,11,John Hunter Nemechek,38,Ford,164,24,0,26,0,0
Daytona International Speedway,2020-08-29 00:00:00,12,Matt DiBenedetto,21,Ford,164,15,0,29,0,4
Daytona International Speedway,2020-08-29 00:00:00,13,Christopher Bell,95,Toyota,164,23,2,30,0,6
Daytona International Speedway,2020-08-29 00:00:00,14,Michael McDowell,34,Ford,164,26,2,26,0,3
Daytona International Speedway,2020-08-29 00:00:00,15,Brennan Poole,15,Chevrolet,164,32,0,22,0,0
Daytona International Speedway,2020-08-29 00:00:00,16,Ross Chastain,77,Chevrolet,164,36,0,0,0,0
Daytona International Speedway,2020-08-29 00:00:00,17,Jimmie Johnson,48,Chevrolet,164,7,0,32,0,12
Daytona International Speedway,2020-08-29 00:00:00,18,Aric Almirola,10,Ford,164,5,1,19,0,0
Daytona International Speedway,2020-08-29 00:00:00,19,Clint Bowyer,14,Ford,164,14,0,26,0,8
Daytona International Speedway,2020-08-29 00:00:00,20,Kevin Harvick,4,Ford,164,1,6,17,0,0
Daytona International Speedway,2020-08-29 00:00:00,21,Corey LaJoie,32,Ford,163,25,0,16,0,0
Daytona International Speedway,2020-08-29 00:00:00,22,Ty Dillon,13,Chevrolet,163,29,0,15,0,0
Daytona International Speedway,2020-08-29 00:00:00,23,Quin Houff,00,Chevrolet,162,34,0,14,0,0
Daytona International Speedway,2020-08-29 00:00:00,24,Timmy Hill,66,Toyota,161,35,0,0,0,0
Daytona International Speedway,2020-08-29 00:00:00,25,Austin Dillon,3,Chevrolet,161,12,0,12,0,0
Daytona International Speedway,2020-08-29 00:00:00,26,Daniel Suarez,96,Toyota,159,30,19,11,0,0
Daytona International Speedway,2020-08-29 00:00:00,27,Joey Logano,22,Ford,158,3,36,30,0,20
Daytona International Speedway,2020-08-29 00:00:00,28,Matt Kenseth,42,Chevrolet,158,19,0,9,0,0
Daytona International Speedway,2020-08-29 00:00:00,29,Tyler Reddick,8,Chevrolet,158,18,1,16,0,8
Daytona International Speedway,2020-08-29 00:00:00,30,Cole Custer,41,Ford,158,16,0,7,0,0
Daytona International Speedway,2020-08-29 00:00:00,31,Joey Gase,53,Ford,158,37,0,0,0,0
Daytona International Speedway,2020-08-29 00:00:00,32,Ricky Stenhouse Jr.,47,Chevrolet,155,31,0,8,0,3
Daytona International Speedway,2020-08-29 00:00:00,33,Kyle Busch,18,Toyota,152,11,31,5,0,1
Daytona International Speedway,2020-08-29 00:00:00,34,Kurt Busch,1,Chevrolet,151,13,1,10,0,7
Daytona International Speedway,2020-08-29 00:00:00,35,Erik Jones,20,Toyota,151,20,15,11,0,9
Daytona International Speedway,2020-08-29 00:00:00,36,Ryan Newman,6,Ford,151,22,0,1,0,0
Daytona International Speedway,2020-08-29 00:00:00,37,Ryan Preece,37,Chevrolet,151,28,0,1,0,0
Daytona International Speedway,2020-08-29 00:00:00,38,Josh Bilicki,7,Chevrolet,151,39,0,0,0,0
Daytona International Speedway,2020-08-29 00:00:00,39,James Davison,51,Ford,139,38,0,1,0,0
Daytona International Speedway,2020-08-29 00:00:00,40,J.J. Yeley,27,Ford,3,33,0,0,0,0
Daytona Rc,2021-02-21 00:00:00,1,Christopher Bell,20,Toyota,70,12,5,47,0,7
Daytona Rc,2021-02-21 00:00:00,2,Joey Logano,22,Ford,70,11,10,52,0,17
Daytona Rc,2021-02-21 00:00:00,3,Denny Hamlin,11,Toyota,70,4,5,52,0,18
Daytona Rc,2021-02-21 00:00:00,4,Kurt Busch,1,Chevrolet,70,17,2,48,0,15
Daytona Rc,2021-02-21 00:00:00,5,Brad Keselowski,2,Ford,70,15,0,39,0,7
Daytona Rc,2021-02-21 00:00:00,6,Kevin Harvick,4,Ford,70,5,0,33,0,2
Daytona Rc,2021-02-21 00:00:00,7,AJ Allmendinger,16,Chevrolet,70,34,2,0,0,0
Daytona Rc,2021-02-21 00:00:00,8,Michael McDowell,34,Ford,70,2,0,29,0,0
Daytona Rc,2021-02-21 00:00:00,9,Ryan Preece,37,Chevrolet,70,6,0,28,0,0
Daytona Rc,2021-02-21 00:00:00,10,Alex Bowman,48,Chevrolet,70,36,0,27,0,0
Daytona Rc,2021-02-21 00:00:00,11,Chris Buescher,17,Ford,70,30,0,27,0,1
Daytona Rc,2021-02-21 00:00:00,12,Martin Truex Jr.,19,Toyota,70,19,0,35,0,10
Daytona Rc,2021-02-21 00:00:00,13,Cole Custer,41,Ford,70,13,0,27,0,3
Daytona Rc,2021-02-21 00:00:00,14,Erik Jones,43,Chevrolet,70,37,0,23,0,0
Daytona Rc,2021-02-21 00:00:00,15,Ryan Blaney,12,Ford,70,27,0,22,0,0
Daytona Rc,2021-02-21 00:00:00,16,Daniel Suarez,99,Chevrolet,70,35,2,21,0,0
Daytona Rc,2021-02-21 00:00:00,17,Aric Almirola,10,Ford,70,26,0,20,0,0
Daytona Rc,2021-02-21 00:00:00,18,Ricky Stenhouse Jr.,47,Chevrolet,70,16,0,19,0,0
Daytona Rc,2021-02-21 00:00:00,19,Ty Dillon,96,Toyota,70,38,0,0,0,0
Daytona Rc,2021-02-21 00:00:00,20,Ryan Newman,6,Ford,70,33,0,17,0,0
Daytona Rc,2021-02-21 00:00:00,21,Chase Elliott,9,Chevrolet,70,1,44,31,0,15
Daytona Rc,2021-02-21 00:00:00,22,Anthony Alfredo,38,Ford,70,31,0,15,0,0
Daytona Rc,2021-02-21 00:00:00,23,James Davison,15,Chevrolet,70,39,0,14,0,0
Daytona Rc,2021-02-21 00:00:00,24,Justin Haley,77,Chevrolet,70,20,0,0,0,0
Daytona Rc,2021-02-21 00:00:00,25,Cody Ware,51,Chevrolet,70,21,0,0,0,0
Daytona Rc,2021-02-21 00:00:00,26,Bubba Wallace,23,Toyota,70,10,0,11,0,0
Daytona Rc,2021-02-21 00:00:00,27,Garrett Smithley,53,Chevrolet,70,25,0,0,0,0
Daytona Rc,2021-02-21 00:00:00,28,Scott Heckert,78,Ford,70,28,0,9,0,0
Daytona Rc,2021-02-21 00:00:00,29,Timmy Hill,66,Toyota,70,40,0,0,0,0
Daytona Rc,2021-02-21 00:00:00,30,Kyle Larson,5,Chevrolet,70,8,0,12,0,5
Daytona Rc,2021-02-21 00:00:00,31,Corey LaJoie,7,Chevrolet,70,7,0,6,0,0
Daytona Rc,2021-02-21 00:00:00,32,Chase Briscoe,14,Ford,70,18,0,5,0,0
Daytona Rc,2021-02-21 00:00:00,33,William Byron,24,Chevrolet,69,22,0,8,0,4
Daytona Rc,2021-02-21 00:00:00,34,Austin Dillon,3,Chevrolet,69,3,0,6,0,3
Daytona Rc,2021-02-21 00:00:00,35,Kyle Busch,18,Toyota,69,14,0,3,0,1
Daytona Rc,2021-02-21 00:00:00,36,Josh Bilicki,52,Ford,68,23,0,1,0,0
Daytona Rc,2021-02-21 00:00:00,37,Matt DiBenedetto,21,Ford,65,32,0,1,0,0
Daytona Rc,2021-02-21 00:00:00,38,Tyler Reddick,8,Chevrolet,58,24,0,1,0,0
Daytona Rc,2021-02-21 00:00:00,39,Ross Chastain,42,Chevrolet,26,9,0,1,0,0
Daytona Rc,2021-02-21 00:00:00,40,Quin Houff,00,Chevrolet,3,29,0,1,0,0
Daytona,2022-02-20 00:00:00,1,Austin Cindric,2,Ford,201,5,21,54,0,14
Daytona,2022-02-20 00:00:00,2,Bubba Wallace,23,Toyota,201,16,12,47,0,12
Daytona,2022-02-20 00:00:00,3,Chase Briscoe,14,Ford,201,9,0,41,0,7
Daytona,2022-02-20 00:00:00,4,Ryan Blaney,12,Ford,201,7,36,41,0,8
Daytona,2022-02-20 00:00:00,5,Aric Almirola,10,Ford,201,38,0,32,0,0
Daytona,2022-02-20 00:00:00,6,Kyle Busch,18,Toyota,201,10,28,38,0,7
Daytona,2022-02-20 00:00:00,7,Michael McDowell,34,Ford,201,6,0,39,0,9
Daytona,2022-02-20 00:00:00,8,David Ragan,15,Ford,201,34,0,29,0,0
Daytona,2022-02-20 00:00:00,9,Brad Keselowski,6,Ford,201,3,67,55,0,27
Daytona,2022-02-20 00:00:00,10,Chase Elliott,9,Chevrolet,201,11,0,34,0,7
Daytona,2022-02-20 00:00:00,11,Ty Dillon,42,Chevrolet,201,26,0,26,0,0
Daytona,2022-02-20 00:00:00,12,Daniel Hemric,16,Chevrolet,201,33,0,0,0,0
Daytona,2022-02-20 00:00:00,13,Martin Truex Jr.,19,Toyota,201,14,11,49,0,25
Daytona,2022-02-20 00:00:00,14,Corey LaJoie,7,Chevrolet,201,24,0,23,0,0
Daytona,2022-02-20 00:00:00,15,Landon Cassill,77,Chevrolet,201,27,0,0,0,0
Daytona,2022-02-20 00:00:00,16,Chris Buescher,17,Ford,200,4,0,35,0,14
Daytona,2022-02-20 00:00:00,17,Cody Ware,51,Ford,200,32,0,20,0,0
Daytona,2022-02-20 00:00:00,18,Daniel Suarez,99,Chevrolet,199,21,0,19,0,0
Daytona,2022-02-20 00:00:00,19,Kurt Busch,45,Toyota,199,17,0,24,0,6
